Ticker,Open,High,Low,Close,Volume,Date
INFY,70.953125,71.796875,69.84375,70.339066,60546688,26-11-2002
INFY,70.46875,71.671875,69.3125,69.555466,87585664,27-11-2002
INFY,70.765625,71.703125,70.352341,71.439064,66792192,28-11-2002
INFY,71.3125,71.875,70.099998,71.222656,41319488,29-11-2002
INFY,71.625,72.96875,71.328125,72.597656,46553024,02-12-2002
INFY,72.1875,72.875,70.955467,71.241409,57039872,03-12-2002
INFY,70.703125,70.703125,68.596092,68.955467,63060288,04-12-2002
INFY,68.975784,70.276566,68.96875,69.34922,47861760,05-12-2002
INFY,69.53125,71.233597,69.314064,70.762497,48366144,06-12-2002
INFY,72.65625,74.203125,70.71875,71.520309,96934272,09-12-2002
INFY,70.640625,70.90625,68.9375,70.500778,58733760,10-12-2002
INFY,71.257034,73.65625,71.140625,73.128128,100537024,11-12-2002
INFY,73.680466,75.65625,73.460938,75.441406,85993216,12-12-2002
INFY,75.390625,75.484375,72.734375,73.000778,76834688,13-12-2002
INFY,73.671875,73.671875,71.296875,71.485153,52601728,16-12-2002
INFY,72.484375,72.657814,71.109375,71.443748,41560768,17-12-2002
INFY,71.171875,72.324219,70.9375,71.438278,48287360,18-12-2002
INFY,71.793747,71.875778,71.039841,71.464066,43798720,19-12-2002
INFY,71.882813,72.967972,71.758591,72.116409,53898944,20-12-2002
INFY,72.190628,72.646873,71.265625,71.889847,34117568,23-12-2002
INFY,71.875,73.40625,71.484375,73.264061,48553984,24-12-2002
INFY,73.264061,73.264061,73.264061,73.264061,0,25-12-2002
INFY,73.623436,74.8125,73.4375,74.194534,46062272,26-12-2002
INFY,74.305466,75.109375,74.25,74.497658,38477376,27-12-2002
INFY,73.984375,74.276566,73.132813,74.09375,33077440,30-12-2002
INFY,74,74.96875,73.875,74.582809,38066752,31-12-2002
INFY,74.6875,75.389061,74.610939,74.985153,32066112,01-01-2003
INFY,75.53125,75.600784,73.592972,73.788284,42260032,02-01-2003
INFY,74.84375,75.375,74.21875,75.004684,60483072,03-01-2003
INFY,75.515625,75.760941,74.484375,75.035934,51750400,06-01-2003
INFY,75.678123,76.120316,74.009377,74.282028,57016320,07-01-2003
INFY,74.71875,75.296875,74.385155,74.822655,41112960,08-01-2003
INFY,75,75.21875,74.625,74.974998,31291392,09-01-2003
INFY,75.15625,75.15625,68.767967,69.504684,123995904,10-01-2003
INFY,69.046875,69.046875,66.664063,67.135941,77507200,13-01-2003
INFY,66.953125,69.875,66.908592,69.496094,76166208,14-01-2003
INFY,70.4375,72.334373,70.020309,72.060936,93352256,15-01-2003
INFY,71.53125,72.671875,70.938278,72.029686,41649024,16-01-2003
INFY,71.53125,72.965622,71.34375,72.190628,56276544,17-01-2003
INFY,72.026566,72.026566,70.578125,70.767967,25981632,20-01-2003
INFY,70.921875,71.046875,69.726563,69.891403,29442688,21-01-2003
INFY,70.3125,71.078125,69.71875,70.279686,32516288,22-01-2003
INFY,69.84375,70.125,68.90625,69.185158,31185280,23-01-2003
INFY,70.548439,70.548439,68.221092,68.504684,62248576,24-01-2003
INFY,67.729691,67.890625,66.59375,67.114845,39281216,27-01-2003
INFY,67.185936,67.964066,66.640625,67.310936,45866368,28-01-2003
INFY,67.8125,67.8125,65.3125,65.671097,50043776,29-01-2003
INFY,66.015625,67.328125,65.333595,66.551559,60421760,30-01-2003
INFY,65.814842,67.65625,65.8125,67.190628,31424896,31-01-2003
INFY,65.941406,69.140625,65.941406,68.910156,36261888,03-02-2003
INFY,69.366409,69.5,68.064842,68.867188,32406528,04-02-2003
INFY,68.435936,69.140625,67.46875,68.802345,33350848,05-02-2003
INFY,68.734375,71.010941,68.457031,70.592186,36238144,06-02-2003
INFY,70.3125,70.75,69.765625,70.117966,31858560,07-02-2003
INFY,69.6875,69.995316,67.003128,67.271095,43655168,10-02-2003
INFY,67.78125,68.203125,66.049217,66.302345,54007296,11-02-2003
INFY,66.40625,66.641403,64.860153,65.221092,56339200,12-02-2003
INFY,65.221092,65.221092,65.221092,65.221092,0,13-02-2003
INFY,65.3125,66.28125,64.376564,64.858597,54123776,14-02-2003
INFY,66.583595,67.070313,65.957031,66.56797,51686720,17-02-2003
INFY,67.03125,67.147659,65.8125,66.304688,43271296,18-02-2003
INFY,66.796875,67.71875,65.78125,66.214066,48530816,19-02-2003
INFY,65.9375,66.631248,65.157814,66.429688,38198592,20-02-2003
INFY,66.3125,66.809372,65.720314,66.014061,35078080,21-02-2003
INFY,66.425781,66.734375,65.643753,65.858597,28459904,24-02-2003
INFY,65.236717,65.278122,64.296875,64.439064,35228864,25-02-2003
INFY,64.765625,64.984375,63.625,63.835155,36492416,26-02-2003
INFY,63.803123,65.0625,63.599216,64.146095,44340608,27-02-2003
INFY,68.203125,68.203125,64.219528,66.959373,66299904,28-02-2003
INFY,67.283592,67.5,65.710938,65.982033,44389248,03-03-2003
INFY,65.460159,65.5625,64.640625,64.889847,30929984,04-03-2003
INFY,64.220314,65.528122,63.940624,65.296875,40163584,05-03-2003
INFY,65.296875,65.296875,63.829685,64.028122,37748800,06-03-2003
INFY,63.359375,63.484375,62.378906,62.84531,38211200,07-03-2003
INFY,56.015625,63.635937,56.015625,63.094532,46785024,10-03-2003
INFY,62.78125,64.760941,62.578125,64.481247,45810944,11-03-2003
INFY,64.243752,64.811722,62.671875,62.892185,45766912,12-03-2003
INFY,63.14922,64.1875,62.706249,63.520313,43299264,13-03-2003
INFY,63.520313,63.520313,63.520313,63.520313,0,14-03-2003
INFY,63.46875,63.65625,61.817188,63.051563,45345088,17-03-2003
INFY,63.051563,63.051563,63.051563,63.051563,0,18-03-2003
INFY,63.296875,65.734375,63.25,65.440628,61463040,19-03-2003
INFY,65.078125,68.75,65.078125,68.139061,71270784,20-03-2003
INFY,68.234375,69.53125,67.614845,68.943748,55244672,21-03-2003
INFY,69.349998,69.640625,68.0625,68.397659,55051712,24-03-2003
INFY,67.578125,67.578125,66.176559,66.621094,53456768,25-03-2003
INFY,67.34375,67.620316,66.28125,66.559372,36913088,26-03-2003
INFY,66.328125,67.310936,65.892967,67.027344,41770816,27-03-2003
INFY,66.5625,67.1875,66.109375,66.736717,34597248,28-03-2003
INFY,65.642967,65.9375,62.671875,63.325783,46685696,31-03-2003
INFY,62.734375,64.953125,62.734375,63.414845,51766784,01-04-2003
INFY,63.753906,65.203125,63.286716,64.573441,43910656,02-04-2003
INFY,65.624222,67.5,65.160934,67.107033,75072832,03-04-2003
INFY,66.921875,67.40625,65.878128,67.112503,53412800,04-04-2003
INFY,67.203125,68.75,66.930466,68.482811,46957184,07-04-2003
INFY,67.832809,67.832809,65.832031,66.132813,46038592,08-04-2003
INFY,65.590622,65.590622,64.414841,64.874222,46810240,09-04-2003
INFY,64.0625,64.0625,47.171875,47.652344,211021376,10-04-2003
INFY,45.125,45.125,35.9375,41.458591,276615040,11-04-2003
INFY,41.458591,41.458591,41.458591,41.458591,0,14-04-2003
INFY,42.96875,45.526562,42.96875,44.682812,151209472,15-04-2003
INFY,44.276562,47.5625,44.276562,47.257813,115537088,16-04-2003
INFY,44.921875,46.53125,44.0625,46.303123,98323200,17-04-2003
INFY,46.303123,46.303123,46.303123,46.303123,0,18-04-2003
INFY,47.265625,47.5,45.628124,45.821877,56817536,21-04-2003
INFY,46.057812,46.15625,44.734375,45.620312,60418304,22-04-2003
INFY,46.28125,46.5,44.770313,45.046875,48633472,23-04-2003
INFY,44.795311,46.84375,44.53125,45.278908,75865728,24-04-2003
INFY,44.84375,45.890625,44.39922,45.467186,35400448,25-04-2003
INFY,45.472656,45.734375,44.84375,45.200783,38235776,28-04-2003
INFY,45.9375,46.09375,44.317188,44.802341,43982080,29-04-2003
INFY,44.53125,44.671875,43.015625,43.540627,51476352,30-04-2003
INFY,43.540627,43.540627,43.540627,43.540627,0,01-05-2003
INFY,44.042187,45.78125,43.90625,45.534374,63601792,02-05-2003
INFY,44.0625,46.703125,44.0625,46.037498,50768960,05-05-2003
INFY,46.078125,47.96875,45.210938,46.590626,88804352,06-05-2003
INFY,46.5625,47.46875,46.359375,47.242188,55778368,07-05-2003
INFY,46.715626,47.870312,46.208591,46.496876,52410880,08-05-2003
INFY,46.09375,46.404686,45.414845,45.721874,41512768,09-05-2003
INFY,46.21875,46.328907,43.049999,43.473438,72951360,12-05-2003
INFY,43.90625,45.232811,43.90625,44.915627,42925440,13-05-2003
INFY,44.84375,45.296875,44.265625,44.771873,38633408,14-05-2003
INFY,45,45.214062,44.296875,45.056252,36534016,15-05-2003
INFY,45.928123,46.950001,45.427341,46.782032,60834304,16-05-2003
INFY,47.28125,47.609375,43.360935,43.605469,97496320,19-05-2003
INFY,43.5625,44.9375,42.599216,44.589062,83440448,20-05-2003
INFY,44.984375,45.671875,43.285938,43.567188,82427008,21-05-2003
INFY,43.4375,43.4375,41.717968,42.042187,67289216,22-05-2003
INFY,42.378906,42.71875,40.625,40.8125,84907968,23-05-2003
INFY,40.912498,41.526562,40.171875,41.138283,51406784,26-05-2003
INFY,41.015625,42.078125,40.40625,40.820313,58359424,27-05-2003
INFY,41.435936,43.125,41.193748,42.909374,67304960,28-05-2003
INFY,42.909374,43.979687,42.442188,43.275002,68530560,29-05-2003
INFY,43.421875,43.578125,41.578907,41.784374,48566848,30-05-2003
INFY,42.96875,44.140625,42.346092,43.919533,44774080,02-06-2003
INFY,44.5,44.5,42.1875,42.589062,48931648,03-06-2003
INFY,43.046875,43.59375,42.890625,43.186718,34656832,04-06-2003
INFY,44.173435,45.296875,44.173435,44.684376,51236992,05-06-2003
INFY,45.03125,46.639843,44.999218,46.077343,58527936,06-06-2003
INFY,45.34375,46.859375,45,46.383595,40497024,09-06-2003
INFY,46.09375,46.295311,44.703125,44.923435,51281472,10-06-2003
INFY,45.473438,46.46875,45.226563,45.919533,67313600,11-06-2003
INFY,46.285156,46.640625,46.053123,46.404686,38948288,12-06-2003
INFY,46.546875,46.6875,45.782032,46.424217,50022016,13-06-2003
INFY,45.932812,46.078125,45.207813,45.578907,34414400,16-06-2003
INFY,46.644531,48.4375,46.644531,48.321877,71782848,17-06-2003
INFY,48.34375,48.435158,47.462502,47.870312,47006144,18-06-2003
INFY,47.265625,47.8125,47.203125,47.549999,23553536,19-06-2003
INFY,45.78125,48.4375,45.78125,47.723438,54427072,20-06-2003
INFY,48.052341,49.051563,47.734375,48.353905,60149312,23-06-2003
INFY,47.28125,49.414063,47.28125,49.131248,73830848,24-06-2003
INFY,49.235935,49.589062,48.765625,49.075001,43754368,25-06-2003
INFY,49.070313,50.983593,49.070313,50.609375,66023040,26-06-2003
INFY,51.488281,52.328125,51.110935,52.036716,45468864,27-06-2003
INFY,52.104687,52.18906,50.90625,51.15625,46577472,30-06-2003
INFY,51.191406,52.265625,51.144531,51.610935,52464576,01-07-2003
INFY,52.328125,52.34375,49.21875,49.52422,54311424,02-07-2003
INFY,51.5625,51.5625,44.78125,48.728127,114863424,03-07-2003
INFY,48.510937,48.807812,47.362499,48.375782,44229056,04-07-2003
INFY,48.289063,48.734375,47.265625,48.362499,47715840,07-07-2003
INFY,49.046875,50.901562,48.134377,50.629688,84823040,08-07-2003
INFY,50.546875,51.546875,50.1875,50.802341,51177536,09-07-2003
INFY,54.6875,57.71875,54.6875,56.668751,130798400,10-07-2003
INFY,55.921875,56.046875,54.570313,54.921093,71093952,11-07-2003
INFY,55.859375,56.010937,54.064842,54.488281,41390464,14-07-2003
INFY,53.90625,54.296875,52.525002,53.235157,43521536,15-07-2003
INFY,54.099216,54.339062,53.314842,53.839844,36879232,16-07-2003
INFY,55.703125,55.703125,53.75,54.115623,46267968,17-07-2003
INFY,52.578125,53.65625,52.34375,52.958591,41344768,18-07-2003
INFY,53.125,53.4375,51.035156,51.422657,53580032,21-07-2003
INFY,51.046875,52.640625,50.173435,52.16328,60285696,22-07-2003
INFY,52.890625,53.90625,52.59531,53.616405,44868352,23-07-2003
INFY,54.0625,54.528126,52.947655,54.074219,51708032,24-07-2003
INFY,52.770313,55.229687,52.770313,54.948437,37355200,25-07-2003
INFY,55.3125,56.15625,54.71875,55.102345,32978816,28-07-2003
INFY,54.671875,56.370312,54.22031,56.025002,48537280,29-07-2003
INFY,55.88203,56.328125,55.346874,55.730469,37567744,30-07-2003
INFY,56.09375,56.918751,55.643749,56.284374,59536064,31-07-2003
INFY,57.03125,60.078125,56.729687,59.010155,59051328,01-08-2003
INFY,58.210938,59.479687,58.203125,58.47578,39481472,04-08-2003
INFY,58.630466,59.339062,57.728127,58.238281,42462272,05-08-2003
INFY,57.196877,57.196877,54.457813,54.771091,70185792,06-08-2003
INFY,54.515625,55.385937,54.375,54.817966,43469888,07-08-2003
INFY,55.3125,56.875,54.9375,55.58828,33572352,08-08-2003
INFY,55.15625,55.157032,54.200783,54.403126,37693440,11-08-2003
INFY,55.276562,55.276562,53.065624,53.259377,46977920,12-08-2003
INFY,53.770313,54.765625,53.046875,54.105469,48048832,13-08-2003
INFY,54.167187,54.169533,53.203125,53.385155,25253504,14-08-2003
INFY,53.385155,53.385155,53.385155,53.385155,0,15-08-2003
INFY,53.71875,55.209373,53.357811,54.528908,37098304,18-08-2003
INFY,55.015625,55.84375,54.298435,54.564842,26576512,19-08-2003
INFY,55.214062,57.792187,55.096874,57.453907,55284032,20-08-2003
INFY,57.692188,58.510937,57.651562,58.03828,24144832,21-08-2003
INFY,58.380466,58.65625,56.484375,56.902344,31926912,22-08-2003
INFY,57.620312,58.59375,47.15625,55.638283,70433920,25-08-2003
INFY,55.703125,58.734375,55.703125,58.082031,39059328,26-08-2003
INFY,58.828125,60.528126,58.25,60.247658,42242112,27-08-2003
INFY,60.957031,61.546875,60.033592,60.918751,53888192,28-08-2003
INFY,61.646091,62.1875,59.692966,61.341408,42512384,29-08-2003
INFY,62.5,62.5,60.015625,60.455467,24554304,01-09-2003
INFY,60.9375,61.53125,60.015625,60.810158,37691968,02-09-2003
INFY,61.625,61.995312,59.375,59.587502,41538368,03-09-2003
INFY,60.15625,66.40625,60.15625,65.77578,124075904,04-09-2003
INFY,66.375,66.484375,64.5625,65.589844,65351936,05-09-2003
INFY,66.5625,68.203125,66.015625,66.442184,47580736,08-09-2003
INFY,67.885941,70.703125,67.270309,69.971878,90476544,09-09-2003
INFY,68.828125,68.828125,66.471092,67.239059,53212544,10-09-2003
INFY,65.625,67.453125,65.470314,66.008591,45146752,11-09-2003
INFY,68.359375,68.359375,64.689064,65.028908,53664192,12-09-2003
INFY,64.765625,65.8125,62.65625,63.111717,48679872,15-09-2003
INFY,62.988281,66.28125,62.71875,65.765625,52140800,16-09-2003
INFY,67.114059,68.695313,67.114059,67.627342,70697728,17-09-2003
INFY,66.640625,67.964066,65.8125,66.267967,50755584,18-09-2003
INFY,67.5,68.125,66.09375,67.497658,41664000,19-09-2003
INFY,68.3125,68.671875,67.096092,68.326561,52579648,22-09-2003
INFY,67.640625,67.889847,66.1875,67.432816,49601280,23-09-2003
INFY,67.578125,70.96875,67.5,70.453903,68738432,24-09-2003
INFY,67.421875,70.9375,67.421875,70.429688,60743104,25-09-2003
INFY,70.15625,71.479691,69.390625,71.117966,50340608,26-09-2003
INFY,71.40625,71.515625,69.570313,69.913284,50245056,29-09-2003
INFY,71.057816,71.370316,70.189064,70.750778,43588480,30-09-2003
INFY,70.296875,72.171875,70.033592,71.467186,46230336,01-10-2003
INFY,71.467186,71.467186,71.467186,71.467186,0,02-10-2003
INFY,72.375,72.625,71.014847,71.247658,38165440,03-10-2003
INFY,71.579689,72.104691,57.96875,71.394531,33592384,06-10-2003
INFY,71.6875,71.921875,69.426559,69.903122,29565120,07-10-2003
INFY,70.3125,70.59375,67.742966,68.583595,51334656,08-10-2003
INFY,69.140625,70.46875,68.221092,69.485939,51190784,09-10-2003
INFY,73.4375,74.0625,69.921875,72.336716,82874432,10-10-2003
INFY,73.453125,74.682816,72.65625,74.184372,53112512,13-10-2003
INFY,74.539841,75.390625,73.455467,73.783592,38866560,14-10-2003
INFY,73.783592,74.296875,72.84922,73.991409,33385344,15-10-2003
INFY,74.4375,74.4375,71.65625,72.353905,31405952,16-10-2003
INFY,72.8125,74.21875,71.875,73.986717,43538688,17-10-2003
INFY,73.984375,74.609375,71.578125,72.232033,29526016,20-10-2003
INFY,75,75,70.640625,71.123436,31924608,21-10-2003
INFY,71.855469,71.855469,70.078125,70.511719,37824192,22-10-2003
INFY,70.3125,71.25,68.453125,69.032814,31692032,23-10-2003
INFY,81.25,81.25,69.032814,71.163284,33502976,24-10-2003
INFY,71.359375,71.385941,69.375,69.478127,22341824,27-10-2003
INFY,70.15078,70.859375,69.375,69.798439,35969600,28-10-2003
INFY,70.328125,71.557816,70.328125,71.410934,26779456,29-10-2003
INFY,72.03125,73.03125,71.015625,72.134377,32636544,30-10-2003
INFY,71.875,74.292969,70.78125,74.042191,36349120,31-10-2003
INFY,74.296875,78.3125,74.296875,77.800781,47987264,03-11-2003
INFY,78.613281,79.990623,77.984375,78.538284,39572480,04-11-2003
INFY,78.75,78.75,77.113281,78.024216,30089216,05-11-2003
INFY,77.814842,80.432816,77.814842,79.303123,42925056,06-11-2003
INFY,79.21875,80.15625,77.15625,77.846878,26511744,07-11-2003
INFY,77.34375,78.125,75.580467,77.13047,16134784,10-11-2003
INFY,76.40625,77.807816,75.989059,76.926559,26501632,11-11-2003
INFY,77.03125,77.34375,75.471092,76.067184,32659520,12-11-2003
INFY,76.721878,77.167191,73.453903,74.174217,36438080,13-11-2003
INFY,74.140625,74.484375,71.583595,72.279686,30748096,14-11-2003
INFY,72.234375,73.046875,71.71875,72.249222,28108864,17-11-2003
INFY,72.340622,73.984375,71.578125,72.077347,38117888,18-11-2003
INFY,71.59375,73.578125,71.328125,72.840622,45068736,19-11-2003
INFY,73.456253,74.015625,71.722656,72.216408,24759616,20-11-2003
INFY,71.875,73.265625,71.798439,72.991409,25343552,21-11-2003
INFY,72.620316,73.046875,69.375,72.282028,21499136,24-11-2003
INFY,73.28125,74.164063,73.25,73.955467,23171392,25-11-2003
INFY,73.955467,73.955467,73.955467,73.955467,0,26-11-2003
INFY,74.6875,77.5,74.6875,77.00547,44810880,27-11-2003
INFY,76.25,77.5,76.177345,76.967972,19407168,28-11-2003
INFY,77.5,81.171875,77.5,80.676559,35861120,01-12-2003
INFY,81.265625,81.875,79.321877,80.282814,25256512,02-12-2003
INFY,80.234375,80.453125,79.140625,79.59922,27386560,03-12-2003
INFY,73.4375,79.671875,73.4375,79.089844,27833408,04-12-2003
INFY,78.488281,79.247658,76.4375,76.727341,23658048,05-12-2003
INFY,76.5625,77.109375,76.046875,76.649216,19881472,08-12-2003
INFY,77.049217,78.265625,77.049217,77.803909,19140608,09-12-2003
INFY,77.34375,78.75,77.052345,77.604691,26606144,10-12-2003
INFY,78.734375,78.734375,77.21875,77.778122,20852800,11-12-2003
INFY,78.125,78.901566,77.734375,78.626564,22952896,12-12-2003
INFY,78.90625,80.59375,78.90625,80.300003,18615168,15-12-2003
INFY,78.131248,81.945313,78.131248,81.700783,40511296,16-12-2003
INFY,80.3125,81.21875,79.6875,80.029686,28048256,17-12-2003
INFY,82.78125,82.78125,79.784378,80.138283,26063424,18-12-2003
INFY,81.085159,83.182816,80.753128,82.199997,37655744,19-12-2003
INFY,82.265625,83.515625,81.25,83.176559,22904256,22-12-2003
INFY,83.149216,85.546875,83.125,85.185158,38820544,23-12-2003
INFY,85.15625,85.15625,83.533592,84.747658,21936704,24-12-2003
INFY,84.747658,84.747658,84.747658,84.747658,0,25-12-2003
INFY,84.917191,85.3125,83.985153,84.301559,17095616,26-12-2003
INFY,84.765625,86.3125,84.421875,85.914063,19784704,29-12-2003
INFY,87.464066,93.515625,85.78125,86.500778,24877824,30-12-2003
INFY,86.328125,87.734375,86.328125,86.948441,16057728,31-12-2003
INFY,87.46875,88.356247,87.234375,88.06797,11811200,01-01-2004
INFY,88.28125,89.21875,87.75,88.543747,17143168,02-01-2004
INFY,89.84375,92.890625,88.75,91.979691,24806720,05-01-2004
INFY,92.96875,93.90625,88.00547,88.828125,24549504,06-01-2004
INFY,89.8125,90.578125,87.394531,88.956253,38803008,07-01-2004
INFY,89.394531,92.096878,89.394531,91.376564,37550336,08-01-2004
INFY,93.75,95.3125,90.171875,90.946877,48744256,09-01-2004
INFY,92.171875,92.171875,88.78125,89.377342,22238464,12-01-2004
INFY,90.15625,90.765625,88.829689,90.525002,22870912,13-01-2004
INFY,90.53125,90.714844,88.75,89.148438,22004800,14-01-2004
INFY,89.082031,89.984375,86.328125,86.897659,34165760,15-01-2004
INFY,86.71875,86.873436,85.50547,86.310936,26454976,16-01-2004
INFY,86.484375,86.484375,84.15625,85.978127,30427712,19-01-2004
INFY,86.328125,87.8125,84,84.539841,23610944,20-01-2004
INFY,84.765625,86.71875,83.359375,84.3125,29010368,21-01-2004
INFY,84.375,86.640625,78.958595,80.846878,51104832,22-01-2004
INFY,81.646095,86.046875,81.25,85.332031,36731904,23-01-2004
INFY,85.332031,85.332031,85.332031,85.332031,0,26-01-2004
INFY,84.375,87.8125,78.421875,86.897659,28154944,27-01-2004
INFY,86.015625,86.787498,83.4375,84.647659,24251072,28-01-2004
INFY,83.59375,84.310158,81.258591,82.079689,37042880,29-01-2004
INFY,84.199997,84.199997,80.867188,81.449997,25131136,30-01-2004
INFY,81.449997,81.449997,81.449997,81.449997,0,02-02-2004
INFY,81.875,82.1875,80.053909,81.214066,37488448,03-02-2004
INFY,81.271095,84.201561,81.271095,83.748436,25612352,04-02-2004
INFY,84.0625,86.625,82.8125,84.991409,47011712,05-02-2004
INFY,84.551559,87.265625,84.394531,86.852341,37574016,06-02-2004
INFY,87.484375,89.21875,87.196091,88.288284,32914240,09-02-2004
INFY,88.28125,88.984375,85.782814,86.061722,30173888,10-02-2004
INFY,86.71875,87.078125,85.078125,85.490623,24955968,11-02-2004
INFY,85.9375,86.15625,83.046875,83.642967,59246720,12-02-2004
INFY,83.875,84.828125,83.203125,84.003128,40205760,13-02-2004
INFY,84.399216,84.953125,83.471092,83.6875,27349376,16-02-2004
INFY,83.75,84.6875,83.46875,84.34375,23235904,17-02-2004
INFY,85,85.3125,83.140625,83.615623,26329984,18-02-2004
INFY,83.59375,83.59375,79.40625,79.785934,36728384,19-02-2004
INFY,79.671875,81.792191,78.359375,79.142967,52873792,20-02-2004
INFY,79.3125,80.6875,79.0625,79.420311,31885440,23-02-2004
INFY,79.060936,79.90625,76.96875,78.810158,41712448,24-02-2004
INFY,88.59375,88.59375,77.046875,77.614845,28607872,25-02-2004
INFY,78.125,78.90625,75.564064,76.329689,41546176,26-02-2004
INFY,76.40625,79.59375,75.939842,79.100784,37689664,27-02-2004
INFY,79.65625,83.28125,79.65625,83.114845,40953024,01-03-2004
INFY,83.114845,83.114845,83.114845,83.114845,0,02-03-2004
INFY,82.8125,83.015625,80.46875,81.015625,29994368,03-03-2004
INFY,81.484375,83.981247,80.676559,82.578125,45102144,04-03-2004
INFY,82.796875,83.25547,81.644531,82.010941,22380416,05-03-2004
INFY,82.015625,82.015625,79.6875,79.852341,24954240,08-03-2004
INFY,91.015625,91.015625,76.09375,77.889061,50456320,09-03-2004
INFY,77.3125,77.421875,75.783592,76.597656,38215872,10-03-2004
INFY,76.387497,76.859375,75.078125,75.868752,28511424,11-03-2004
INFY,76.328125,80.0625,74.609375,78.703125,51212992,12-03-2004
INFY,80.508591,81,76.5625,77.194534,30844672,15-03-2004
INFY,76.56797,77.8125,75.555466,77.224998,30103616,16-03-2004
INFY,77.734375,79.995316,77.734375,78.794533,34600128,17-03-2004
INFY,79.670311,79.6875,76.875,77.143753,24171648,18-03-2004
INFY,77.0625,81.671875,77.03125,81.081253,44321792,19-03-2004
INFY,81.25,81.25,78.614845,79.306252,18716864,22-03-2004
INFY,78.90625,81.778122,78.379684,80.775002,24403456,23-03-2004
INFY,80.239845,80.9375,78.021095,78.867188,28319680,24-03-2004
INFY,78.90625,87.5,78.75,80.734375,29444160,25-03-2004
INFY,81.802345,83.59375,81.71875,82.960938,27476544,26-03-2004
INFY,82.810936,83.1875,80.578125,81.453125,19412864,29-03-2004
INFY,82.1875,82.765625,78.453125,78.72422,29782976,30-03-2004
INFY,74.000778,78.890625,74.000778,77.159378,42513600,31-03-2004
INFY,77.360153,80.375,77.360153,79.859375,26651008,01-04-2004
INFY,80.078125,80.453125,77.5,78.125,36836224,02-04-2004
INFY,78.875,81.851563,78.75,80.849998,32154304,05-04-2004
INFY,92.890625,92.890625,81.9375,83.014061,64156288,06-04-2004
INFY,84.375,84.375,82.34375,83.207809,26629568,07-04-2004
INFY,84.21875,84.359375,82.5,83.001564,24899584,08-04-2004
INFY,83.001564,83.001564,83.001564,83.001564,0,09-04-2004
INFY,83.4375,83.71875,79.56797,80.363281,36248128,12-04-2004
INFY,92.014847,92.014847,83.609375,85.839844,78408320,13-04-2004
INFY,85.839844,85.839844,85.839844,85.839844,0,14-04-2004
INFY,87.151566,87.151566,82.814842,83.381248,71227328,15-04-2004
INFY,84.296875,85.421875,83.836716,84.216408,36977024,16-04-2004
INFY,84.375,84.375,83.079689,83.764847,22941888,19-04-2004
INFY,84.140625,84.839066,83.769531,84.082031,19525184,20-04-2004
INFY,84.046875,85.078125,83.59375,84.773438,21904064,21-04-2004
INFY,84.84375,85.125,83.939064,84.153122,14137600,22-04-2004
INFY,84.6875,85.224998,82.658592,82.924217,34524800,23-04-2004
INFY,82.924217,82.924217,82.924217,82.924217,0,26-04-2004
INFY,82.778122,82.778122,79.765625,80.24453,28616000,27-04-2004
INFY,80.390625,80.765625,79.305466,79.722656,28258624,28-04-2004
INFY,79.671875,80.682816,78.296875,78.730469,43605184,29-04-2004
INFY,79.375,81.137497,78.954689,80.408592,30273216,30-04-2004
INFY,79.235939,81.545311,79.235939,81.009377,22498048,03-05-2004
INFY,81.640625,82.40625,81.15625,81.561722,17846592,04-05-2004
INFY,82.015625,82.46875,81.41172,82.201561,20423104,05-05-2004
INFY,82.8125,85.745316,82.502342,82.769531,14392768,06-05-2004
INFY,82.421875,82.8125,81.328125,81.552345,11201984,07-05-2004
INFY,80.46875,80.9375,79.84375,80.085159,14165504,10-05-2004
INFY,79.671875,80,78.359375,78.845314,26232064,11-05-2004
INFY,78.90625,80.3125,78.602341,79.427345,24579968,12-05-2004
INFY,79.667191,82.34375,76.578125,81.152344,33562048,13-05-2004
INFY,81.640625,81.967186,79.1875,79.527344,31301120,14-05-2004
INFY,78.901566,78.901566,64.454689,70.606247,31777600,17-05-2004
INFY,74.171875,77.689064,72.676559,76.264847,45230720,18-05-2004
INFY,78.28125,78.890625,75.625,77.697655,21176960,19-05-2004
INFY,79.125,79.125,76.828903,76.999222,18078592,20-05-2004
INFY,76.875,77.65625,75.875,76.720314,20265792,21-05-2004
INFY,78.125,83.357033,77.84922,83.105469,38852608,24-05-2004
INFY,82.417191,84.359375,80.75,83.684372,39751744,25-05-2004
INFY,84.078125,84.078125,81.921875,82.5625,23094400,26-05-2004
INFY,82.03125,84.171875,81.88047,82.777344,22419584,27-05-2004
INFY,82.421875,83.71875,78.315628,79.027344,35431808,28-05-2004
INFY,79.53125,82.03125,76.5625,81.264061,34813312,31-05-2004
INFY,81.274216,83.328125,81.274216,82.617966,28710336,01-06-2004
INFY,82.729691,83.981247,81.992966,83.398438,17547008,02-06-2004
INFY,83.75,84.140625,81.5,81.897659,30415040,03-06-2004
INFY,81.25,81.90625,80.5,81.521095,19523392,04-06-2004
INFY,82.1875,83,80.501564,81.365623,21086016,07-06-2004
INFY,81.640625,82.021873,80.017189,80.905472,31877952,08-06-2004
INFY,81.271095,81.934372,80.960938,81.59375,16769088,09-06-2004
INFY,81.948441,82.608597,81.015625,82.392967,16670208,10-06-2004
INFY,82.5,82.5,79.407028,79.853127,29788544,11-06-2004
